dataset,budget,method,mean_accuracy,std_accuracy
20newsdist,21,HILB-DENSITY,0.5,0.0
20newsdist,22,HILB-DENSITY,0.5,0.0
20newsdist,23,HILB-DENSITY,0.5,0.0
20newsdist,24,HILB-DENSITY,0.5,0.0
20newsdist,25,HILB-DENSITY,0.5,0.0
20newsdist,26,HILB-DENSITY,0.5,0.0
20newsdist,27,HILB-DENSITY,0.5,0.0
20newsdist,28,HILB-DENSITY,0.5,0.0
20newsdist,29,HILB-DENSITY,0.5,0.0
20newsdist,30,HILB-DENSITY,0.4996666666666667,0.002333333333333335
20newsdist,31,HILB-DENSITY,0.5,0.0
20newsdist,32,HILB-DENSITY,0.5001111111111112,0.0007777777777777756
20newsdist,33,HILB-DENSITY,0.5,0.0
20newsdist,34,HILB-DENSITY,0.5,0.0
20newsdist,35,HILB-DENSITY,0.5,0.0
20newsdist,36,HILB-DENSITY,0.5,0.0
20newsdist,37,HILB-DENSITY,0.5,0.0
20newsdist,38,HILB-DENSITY,0.5,0.0
20newsdist,39,HILB-DENSITY,0.5,0.0
20newsdist,40,HILB-DENSITY,0.5,0.0
20newsdist,41,HILB-DENSITY,0.5,0.0
20newsdist,42,HILB-DENSITY,0.5,0.0
20newsdist,43,HILB-DENSITY,0.5,0.0
20newsdist,44,HILB-DENSITY,0.5,0.0
20newsdist,45,HILB-DENSITY,0.5,0.0
20newsdist,46,HILB-DENSITY,0.5,0.0
20newsdist,47,HILB-DENSITY,0.5,0.0
20newsdist,48,HILB-DENSITY,0.5,0.0
20newsdist,49,HILB-DENSITY,0.5,0.0
20newsdist,50,HILB-DENSITY,0.5,0.0
20newsdist,2,DISTRAND,0.5472222222222225,0.06654850639724158
20newsdist,3,DISTRAND,0.5,0.0
20newsdist,4,DISTRAND,0.5385555555555557,0.06353194977312836
20newsdist,5,DISTRAND,0.5,0.0
20newsdist,6,DISTRAND,0.528888888888889,0.06332358599455558
20newsdist,7,DISTRAND,0.5,0.0
20newsdist,8,DISTRAND,0.5456666666666666,0.06924005477456807
20newsdist,9,DISTRAND,0.5,0.0
20newsdist,10,DISTRAND,0.5458888888888889,0.06885133384938527
20newsdist,11,DISTRAND,0.5,0.0
20newsdist,12,DISTRAND,0.5434444444444445,0.07600105587310718
20newsdist,13,DISTRAND,0.5,0.0
20newsdist,14,DISTRAND,0.5454444444444444,0.07964186813789485
20newsdist,15,DISTRAND,0.5,0.0
20newsdist,16,DISTRAND,0.5292222222222223,0.06543123805630033
20newsdist,17,DISTRAND,0.5,0.0
20newsdist,18,DISTRAND,0.5285555555555556,0.06348918445853494
20newsdist,19,DISTRAND,0.5,0.0
20newsdist,20,DISTRAND,0.5147777777777779,0.044922567124297756
20newsdist,21,DISTRAND,0.5,0.0
20newsdist,22,DISTRAND,0.5393333333333333,0.07909082136816735
20newsdist,23,DISTRAND,0.5,0.0
20newsdist,24,DISTRAND,0.5351111111111111,0.07735951025672597
20newsdist,25,DISTRAND,0.5,0.0
20newsdist,26,DISTRAND,0.532,0.07609740346959817
20newsdist,27,DISTRAND,0.5,0.0
20newsdist,28,DISTRAND,0.5235555555555556,0.06601122239045029
20newsdist,29,DISTRAND,0.5,0.0
20newsdist,30,DISTRAND,0.5237777777777778,0.0656688286916129
20newsdist,31,DISTRAND,0.5,0.0
20newsdist,32,DISTRAND,0.5231111111111112,0.06628930234161674
20newsdist,33,DISTRAND,0.5,0.0
20newsdist,34,DISTRAND,0.531,0.07983849438200333
20newsdist,35,DISTRAND,0.5,0.0
20newsdist,36,DISTRAND,0.5248888888888888,0.07201885898417658
20newsdist,37,DISTRAND,0.5,0.0
20newsdist,38,DISTRAND,0.5261111111111111,0.07305713982228124
20newsdist,39,DISTRAND,0.5,0.0
20newsdist,40,DISTRAND,0.5294444444444444,0.07657200274864351
20newsdist,41,DISTRAND,0.5,0.0
20newsdist,42,DISTRAND,0.5261111111111112,0.071640822213368
20newsdist,43,DISTRAND,0.5,0.0
20newsdist,44,DISTRAND,0.5241111111111111,0.07376648173229153
20newsdist,45,DISTRAND,0.5,0.0
20newsdist,46,DISTRAND,0.5212222222222223,0.06787506678713492
20newsdist,47,DISTRAND,0.5,0.0
20newsdist,48,DISTRAND,0.528,0.07812588764927832
20newsdist,49,DISTRAND,0.5,0.0
20newsdist,50,DISTRAND,0.5216666666666666,0.06655778145044301
