dataset,repeat,method,final_accuracy,AULC,runtime_seconds
gaussdist_hard_variable,20,PMARLDS-lite,0.8611111111111112,0.679421768707483,0.11336539825424552
gaussdist_hard_variable,20,DISTMARGIN,0.9166666666666666,0.7604875283446711,0.10951649770140648
gaussdist_hard_variable,20,HILB-DENSITY,0.5,0.5031179138321996,0.09713910054415464
gaussdist_hard_variable,20,DISTRAND,0.8888888888888888,0.7108843537414965,0.08536769961938262
gaussdist_hard_variable,21,TC-BKME-PMAL,0.9027777777777778,0.8021541950113378,0.11180860036984086
gaussdist_hard_variable,21,TC-noReliability,0.8333333333333334,0.6839569160997733,0.11467169830575585
gaussdist_hard_variable,21,TC-noDensity,0.9305555555555556,0.7293083900226758,0.11121659819036722
gaussdist_hard_variable,21,PMARLDS-lite,0.9027777777777778,0.7672902494331065,0.1066191983409226
gaussdist_hard_variable,21,DISTMARGIN,0.9166666666666666,0.7675736961451246,0.1119496994651854
gaussdist_hard_variable,21,HILB-DENSITY,0.5,0.5025510204081632,0.10733739985153079
gaussdist_hard_variable,21,DISTRAND,0.9305555555555556,0.7321428571428571,0.08355990052223206
gaussdist_hard_variable,22,TC-BKME-PMAL,0.8611111111111112,0.7803287981859411,0.10808549867942929
gaussdist_hard_variable,22,TC-noReliability,0.875,0.7307256235827665,0.10873349756002426
gaussdist_hard_variable,22,TC-noDensity,0.875,0.7808956916099773,0.11039489973336458
gaussdist_hard_variable,22,PMARLDS-lite,0.875,0.7312925170068028,0.10453250026330352
