dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_3v8,27,TC-BKME-PMAL,0.9166666666666666,0.7159863945578232,0.10862819803878665
digitdist_3v8,27,TC-noReliability,0.9166666666666666,0.7140022675736961,0.10409720102325082
digitdist_3v8,27,TC-noDensity,0.9444444444444444,0.7140022675736962,0.10621100151911378
digitdist_3v8,27,PMARLDS-lite,0.9166666666666666,0.6907596371882084,0.105583599768579
digitdist_3v8,27,DISTMARGIN,0.9166666666666666,0.7312925170068026,0.11176449805498123
digitdist_3v8,27,HILB-DENSITY,0.5,0.5,0.10589439980685711
digitdist_3v8,27,DISTRAND,0.5555555555555556,0.5555555555555556,0.08241029689088464
digitdist_3v8,28,TC-BKME-PMAL,0.9305555555555556,0.7018140589569161,0.10580770019441843
digitdist_3v8,28,TC-noReliability,0.8333333333333334,0.6839569160997733,0.10806699935346842
digitdist_3v8,28,TC-noDensity,0.9166666666666666,0.6944444444444444,0.1081493990495801
digitdist_3v8,28,PMARLDS-lite,0.9444444444444444,0.687358276643991,0.1131579028442502
digitdist_3v8,28,DISTMARGIN,0.875,0.7267573696145124,0.10972429811954498
digitdist_3v8,28,HILB-DENSITY,0.5,0.5581065759637188,0.10795530257746577
digitdist_3v8,28,DISTRAND,0.5,0.5147392290249433,0.08292109938338399
digitdist_3v8,29,TC-BKME-PMAL,0.9166666666666666,0.6952947845804986,0.10999909928068519
digitdist_3v8,29,TC-noReliability,0.8888888888888888,0.6870748299319726,0.10877679940313101
digitdist_3v8,29,TC-noDensity,0.8888888888888888,0.6910430839002268,0.11012470256537199
digitdist_3v8,29,PMARLDS-lite,0.9027777777777778,0.6666666666666667,0.10624360060319304
digitdist_3v8,29,DISTMARGIN,0.9305555555555556,0.7431972789115646,0.10716979997232556
digitdist_3v8,29,HILB-DENSITY,0.9027777777777778,0.5612244897959183,0.1091468003578484
digitdist_3v8,29,DISTRAND,0.5,0.5246598639455783,0.08724860288202763
digitdist_3v8,30,TC-BKME-PMAL,0.9444444444444444,0.6822562358276643,0.11649570101872087
digitdist_3v8,30,TC-noReliability,0.9583333333333334,0.6978458049886622,0.11299960128962994
digitdist_3v8,30,TC-noDensity,0.9166666666666666,0.7046485260770975,0.1110843038186431
digitdist_3v8,30,PMARLDS-lite,0.9583333333333334,0.7117346938775511,0.11287129856646061
digitdist_3v8,30,DISTMARGIN,0.9305555555555556,0.7423469387755102,0.11223040008917451
digitdist_3v8,30,HILB-DENSITY,0.9444444444444444,0.6261337868480725,0.11148300161585212
digitdist_3v8,30,DISTRAND,0.8472222222222222,0.5609410430839002,0.08750550029799342
digitdist_3v8,31,TC-BKME-PMAL,0.9583333333333334,0.733843537414966,0.1104961009696126
digitdist_3v8,31,TC-noReliability,0.9305555555555556,0.7216553287981861,0.10708909947425127
digitdist_3v8,31,TC-noDensity,0.9444444444444444,0.7335600907029478,0.1172541999258101
digitdist_3v8,31,PMARLDS-lite,0.9722222222222222,0.6961451247165532,0.1142751001752913
digitdist_3v8,31,DISTMARGIN,0.9166666666666666,0.7358276643990929,0.10542949941009283
digitdist_3v8,31,HILB-DENSITY,0.5,0.5,0.10476149944588542
digitdist_3v8,31,DISTRAND,0.5416666666666666,0.562358276643991,0.08673989912495017
